RowNumber,Emplyee ID,Hours Training,Geography,Gender,Age,Years of Experience,Number of Machines S/he can work with,Married,Has a Bachelor or Higher Degree,Annual Salary, Reciev Bonus
6366,15576196,743,Canada,Female,48,5,2,0,0,186489,1
6367,15677324,683,Mexico,Male,73,9,1,1,1,52000,0
6368,15568742,536,USA,Female,41,9,1,1,0,121299,0
6369,15693764,663,Canada,Male,52,0,1,1,0,144593,1
6370,15714260,646,USA,Female,38,2,2,0,0,178753,0
6371,15798200,707,USA,Male,35,2,3,1,1,94148,0
6372,15656627,602,USA,Male,34,5,2,1,1,77414,0
6373,15791111,635,USA,Female,47,2,2,1,0,63237,0
6374,15638269,597,USA,Male,67,2,2,0,1,108646,0
6375,15807473,503,USA,Male,38,1,2,1,1,95153,0
6376,15708534,524,Canada,Female,64,5,1,1,0,136080,1
6377,15640686,700,USA,Male,46,5,1,1,0,98273,1
6378,15588904,692,USA,Male,33,9,1,1,0,113506,1
6379,15768763,562,USA,Male,37,2,1,0,1,52525,1
6380,15770543,679,USA,Male,37,7,1,1,0,194618,0
6381,15642162,603,Mexico,Male,35,1,1,1,0,152542,1
6382,15714046,720,Canada,Male,33,3,2,1,1,142903,0
6383,15575060,797,USA,Male,24,5,2,1,0,182258,0
6384,15812040,594,USA,Male,36,6,1,0,0,135432,0
6385,15812073,529,USA,Female,31,7,2,1,1,175698,0
6386,15706810,606,Mexico,Female,32,1,2,0,1,59061,0
6387,15584090,621,Canada,Female,40,7,2,0,1,131284,1
6388,15810807,513,USA,Female,43,9,2,1,0,152500,0
6389,15582033,753,Mexico,Male,44,3,1,1,0,15523,1
6390,15687607,605,USA,Female,30,9,1,0,1,186419,0
6391,15588406,574,Canada,Female,37,7,2,1,0,32262,0
6392,15784099,726,USA,Female,38,5,1,1,0,128052,0
6393,15701352,611,Canada,Female,28,3,2,1,0,181419,0
6394,15789371,593,Mexico,Female,41,4,2,1,1,109783,0
6395,15602845,466,Mexico,Male,41,2,2,1,0,181880,0
6396,15707918,741,Mexico,Female,36,0,2,1,0,74260,0
6397,15602812,684,Mexico,Female,44,2,2,0,1,49865,0
6398,15675888,550,Canada,Female,33,9,1,1,1,103608,0
6399,15591822,593,Canada,Male,26,9,1,1,0,167565,0
6400,15738501,601,Mexico,Male,48,9,1,0,1,41816,1
6401,15585907,676,Canada,Female,30,5,2,0,0,179067,0
6402,15579040,556,USA,Female,46,10,2,0,0,109184,0
6403,15804211,719,USA,Male,36,3,1,1,1,199841,0
6404,15736126,850,Mexico,Male,55,0,1,1,1,83617,1
6405,15745399,649,Canada,Female,49,2,1,1,0,84864,1
6406,15760749,509,Canada,Male,41,7,1,0,1,114776,0
6407,15637118,684,USA,Male,33,4,1,1,0,103558,0
6408,15657829,806,Mexico,Male,30,8,1,1,0,85028,1
6409,15738497,729,Canada,Male,44,4,2,1,0,153065,0
6410,15690695,683,USA,Female,33,9,2,1,1,38784,0
6411,15762351,689,Canada,Female,63,1,2,1,1,186526,0
6412,15791172,672,Mexico,Female,21,1,1,1,0,28790,0
6413,15598982,602,Mexico,Female,53,5,1,0,1,45038,1
6414,15734765,739,USA,Female,20,4,1,0,1,150246,0
6415,15642912,618,USA,Female,21,2,1,0,0,57762,0
6416,15769516,674,USA,Female,42,9,2,1,0,4293,0
6417,15789379,762,USA,Male,26,6,1,1,0,173366,0
6418,15695103,790,Canada,Male,37,6,2,1,1,119484,0
6419,15801924,754,Canada,Female,27,8,2,0,0,121821,0
6420,15767804,729,USA,Male,44,6,2,1,0,151733,0
6421,15718039,606,Mexico,Female,47,0,2,0,1,53784,0
6422,15579994,616,USA,Male,23,8,1,1,1,62733,0
6423,15595037,772,USA,Male,47,9,1,0,1,17672,0
6424,15600720,652,Canada,Male,41,8,1,1,0,188905,0
6425,15782608,743,USA,Male,43,5,2,0,0,113079,1
6426,15566894,793,USA,Male,39,3,1,0,0,83998,0
6427,15749123,743,Canada,Male,45,7,1,1,0,125424,0
6428,15668943,746,USA,Male,37,2,2,1,0,143194,0
6429,15577423,627,Mexico,Female,39,5,1,1,0,93133,1
6430,15623102,713,Canada,Male,38,6,2,0,1,76038,0
6431,15728012,678,Canada,Female,40,3,1,1,0,168658,0
6432,15683363,540,Canada,Male,39,1,1,0,1,108419,0
6433,15699335,615,Mexico,Female,33,3,2,1,1,171658,0
6434,15574369,415,Canada,Male,53,5,1,1,1,22357,0
6435,15703167,628,USA,Female,45,8,2,1,0,193903,0
6436,15754874,700,USA,Male,26,4,1,1,0,141926,0
6437,15723216,623,Mexico,Male,33,2,1,1,1,104080,0
6438,15725094,623,USA,Female,37,4,1,1,1,93832,0
6439,15647974,679,USA,Female,44,3,2,1,0,1569,0
6440,15583371,632,Canada,Male,37,1,1,1,0,60778,1
6441,15772559,790,USA,Female,47,10,1,0,1,16120,1
6442,15711251,514,USA,Male,45,1,1,1,0,60375,0
6443,15719212,491,USA,Male,33,5,1,1,0,187947,0
6444,15764927,753,USA,Male,92,3,1,0,1,195564,0
6445,15731412,693,Mexico,Female,37,6,1,1,1,38196,0
6446,15719170,679,USA,Female,30,1,1,1,1,179435,0
6447,15596011,529,Canada,Male,34,9,1,1,1,93208,0
6448,15614834,619,Canada,Female,31,3,1,0,1,61532,0
6449,15600510,680,Canada,Female,37,6,2,1,0,92826,0
6450,15625706,693,Mexico,Male,45,2,2,0,0,23140,1
6451,15781409,834,USA,Female,28,6,1,1,0,74288,0
6452,15722583,636,Canada,Female,29,6,2,1,1,101102,0
6453,15677243,538,Canada,Male,43,5,2,1,0,126934,0
6454,15815070,566,Mexico,Female,44,5,2,0,0,68409,0
6455,15705899,597,Canada,Male,35,0,1,1,1,155356,0
6456,15701522,711,USA,Female,29,9,2,0,1,3235,0
6457,15755978,606,USA,Male,31,10,2,1,0,195209,0
6458,15722090,615,Canada,Male,51,6,1,1,1,169149,0
6459,15783526,589,USA,Male,36,1,1,1,1,68075,0
6460,15632125,606,Mexico,Male,45,5,1,1,1,93708,0
6461,15688395,582,USA,Male,29,4,2,0,0,156153,0
6462,15666975,710,USA,Female,36,4,1,1,0,58602,0
6463,15682211,467,USA,Male,57,1,2,1,1,114449,0
6464,15637411,749,USA,Male,30,1,2,0,1,126552,0
6465,15591512,564,Mexico,Female,33,2,1,0,1,112350,1
6466,15606855,730,Canada,Male,26,6,2,1,1,185809,0
6467,15763683,678,Mexico,Male,32,4,1,1,1,118236,1
6468,15641782,540,USA,Female,31,7,1,0,1,183052,1
6469,15677184,767,USA,Female,35,6,1,0,1,27922,0
6470,15775042,615,USA,Female,23,4,2,1,0,196476,0
6471,15616630,583,Mexico,Female,41,5,1,1,0,190430,0
6472,15800233,850,USA,Female,40,5,2,1,0,35034,0
6473,15588419,651,Mexico,Female,34,10,1,1,0,66389,1
6474,15595557,798,USA,Male,22,8,2,1,0,107615,0
6475,15626143,695,USA,Male,37,2,2,1,1,99693,0
6476,15566030,497,Mexico,Male,41,5,1,0,0,88729,1
6477,15701412,739,USA,Male,40,4,2,0,0,173322,0
6478,15702464,549,USA,Female,34,4,2,0,0,139464,0
6479,15573348,850,USA,Male,35,9,1,1,1,3770,0
6480,15704160,648,Canada,Male,49,5,1,1,0,149946,1
6481,15693704,679,USA,Female,24,6,2,0,1,135768,0
6482,15664752,606,Mexico,Male,39,8,2,1,0,31709,0
6483,15628292,850,USA,Male,32,4,2,1,1,151677,0
6484,15621195,619,Mexico,Male,41,3,2,1,0,170519,0
6485,15668629,719,Canada,Male,44,2,2,1,0,196582,0
6486,15635197,640,Mexico,Male,26,5,1,1,1,3299,0
6487,15592761,710,USA,Male,40,5,2,0,0,162879,0
6488,15574283,580,USA,Male,31,2,2,0,1,64014,0
6489,15598097,550,USA,Male,44,9,2,1,0,26257,0
6490,15711352,841,USA,Female,31,3,2,1,1,126795,0
6491,15620751,760,USA,Male,34,2,2,1,0,164162,0
6492,15656717,687,USA,Female,30,6,2,0,0,179207,0
6493,15643121,753,Mexico,Female,35,5,2,0,0,18255,0
6494,15723671,661,USA,Male,35,9,1,1,0,83950,0
6495,15752846,699,USA,Male,28,7,2,1,1,22685,0
6496,15640852,617,Mexico,Female,39,5,3,1,0,7954,1
6497,15789313,595,Mexico,Female,44,4,2,1,0,143952,1
6498,15793688,669,USA,Male,50,9,1,1,0,158033,1
6499,15770405,613,USA,Female,27,5,1,1,0,199105,0
6500,15702561,782,USA,Male,32,9,1,1,1,87567,0
6501,15625964,582,USA,Female,43,5,1,0,0,170564,0
6502,15761364,679,USA,Male,30,9,2,1,0,157872,0
6503,15590286,611,USA,Female,40,2,1,1,0,93203,0
6504,15587978,455,Mexico,Female,37,6,1,0,1,54399,0
6505,15773242,621,USA,Male,32,1,2,1,1,168779,0
6506,15761053,596,Mexico,Male,48,2,1,0,0,1140,1
6507,15702095,585,Canada,Female,56,1,1,1,0,186477,1
6508,15764253,742,USA,Male,32,6,1,1,0,29023,0
6509,15700801,850,Mexico,Male,42,6,3,0,1,60021,1
6510,15730590,738,Mexico,Female,40,1,2,0,0,180457,0
6511,15643916,619,Canada,Male,46,8,1,1,1,132498,1
6512,15720636,628,USA,Female,50,4,1,0,1,109609,1
6513,15795429,487,USA,Male,24,7,2,1,1,98570,0
6514,15609254,513,Canada,Female,41,9,2,1,1,160547,0
6515,15625141,563,Canada,Male,26,7,2,0,0,6140,0
6516,15810898,803,USA,Female,65,2,2,0,1,6930,0
6517,15775797,607,Canada,Female,32,7,3,0,1,10675,0
6518,15795246,628,Mexico,Female,51,9,2,1,1,71160,0
6519,15795275,521,Canada,Female,49,4,2,0,0,62413,1
6520,15571869,669,Mexico,Female,50,4,1,0,0,166386,1
6521,15694143,686,USA,Female,41,10,1,1,0,133086,0
6522,15748231,700,Mexico,Male,35,4,2,1,0,192933,0
6523,15632185,663,USA,Female,42,1,2,1,0,71360,0
6524,15806249,671,Canada,Female,31,4,2,0,1,79270,0
6525,15743293,651,Mexico,Female,35,1,3,1,1,29583,1
6526,15598157,728,USA,Male,34,4,1,1,0,88681,0
6527,15700946,574,USA,Female,34,7,1,1,1,134691,0
6528,15722692,464,USA,Male,38,3,1,1,0,75574,0
6529,15696506,604,Canada,Male,27,9,1,0,0,30252,0
6530,15728823,836,Canada,Female,37,10,2,1,0,111324,0
6531,15808851,511,Mexico,Female,75,9,1,0,1,105425,0
6532,15675231,518,USA,Female,45,8,2,1,1,36193,0
6533,15732299,756,USA,Male,67,4,3,1,1,93082,0
6534,15706269,489,USA,Female,47,8,2,1,1,107625,0
6535,15590078,622,Canada,Male,27,9,1,1,1,152734,0
6536,15776985,652,USA,Female,36,6,2,0,1,110421,0
6537,15756743,625,USA,Female,37,7,1,1,0,48486,0
6538,15782364,521,Canada,Female,39,3,1,0,0,72994,0
6539,15604093,546,USA,Male,34,4,2,1,1,25744,1
6540,15749328,697,USA,Female,45,1,2,1,0,46808,1
6541,15656322,571,Mexico,Male,33,3,1,1,0,26772,0
6542,15685564,748,Canada,Male,35,5,1,1,1,150057,0
6543,15785831,591,USA,Male,35,7,1,1,1,56029,0
6544,15796218,814,Mexico,Male,29,1,2,1,1,147694,0
6545,15716218,709,USA,Female,45,3,1,0,1,174032,0
6546,15572735,433,Canada,Male,27,2,2,1,1,153699,0
6547,15633840,781,USA,Male,20,0,2,1,1,108301,0
6548,15608760,656,USA,Female,30,4,1,1,1,22929,0
6549,15627848,683,USA,Male,38,7,2,1,0,102666,0
6550,15792029,620,USA,Male,32,6,2,1,0,56139,0
6551,15617331,637,Mexico,Female,39,3,1,1,1,88391,1
6552,15651740,525,Canada,Female,30,5,2,0,1,149195,0
6553,15636407,793,Mexico,Female,34,5,1,1,0,143357,0
6554,15607526,638,Mexico,Male,50,1,1,1,0,168360,1
6555,15632576,520,USA,Male,31,4,1,1,0,77336,0
6556,15581505,641,USA,Male,35,5,2,1,0,93149,0
6557,15612207,840,Mexico,Female,51,1,1,0,1,36687,1
6558,15707242,504,Canada,Male,40,5,2,0,0,146703,0
6559,15721937,686,USA,Male,38,0,1,0,1,115928,0
6560,15773852,533,Mexico,Male,38,4,2,1,1,104189,0
6561,15719778,577,USA,Female,32,1,2,1,0,9902,0
6562,15650538,445,Mexico,Female,48,7,1,1,0,16646,1
6563,15797475,720,USA,Male,44,3,1,1,0,180135,1
6564,15780359,643,Mexico,Male,25,4,1,1,1,148099,0
6565,15737104,652,Mexico,Female,47,0,2,1,1,38799,1
6566,15789936,663,USA,Female,33,2,2,1,0,153295,0
6567,15709523,525,Mexico,Female,30,0,2,1,1,100688,0
6568,15593425,662,Canada,Female,54,1,1,0,0,111443,1
6569,15776725,724,Mexico,Male,54,8,1,1,1,136902,0
6570,15604706,581,Mexico,Male,38,1,1,1,0,105733,1
6571,15790958,685,Canada,Male,38,4,2,1,1,35885,0
6572,15747534,595,USA,Male,46,10,1,1,0,73489,1
6573,15574237,588,USA,Female,21,8,2,1,1,110114,0
6574,15690332,647,Mexico,Male,35,3,1,1,1,40145,0
6575,15661290,785,Mexico,Female,38,9,1,0,0,146399,0
6576,15651883,794,Mexico,Female,55,6,1,1,0,160526,1
6577,15808905,823,USA,Male,37,5,1,1,1,173517,0
6578,15715532,687,Mexico,Male,38,4,1,0,1,88397,0
6579,15786078,850,USA,Female,28,9,2,1,0,185821,0
6580,15652401,496,USA,Female,36,7,2,0,0,108098,0
6581,15673074,527,Mexico,Female,30,6,1,1,1,162268,0
6582,15598744,576,Mexico,Female,71,6,1,1,1,193135,1
6583,15785975,525,Canada,Female,60,7,2,0,1,168035,0
6584,15613180,727,Mexico,Male,21,8,1,1,1,163296,0
6585,15584229,671,Mexico,Female,23,9,1,1,1,159553,0
6586,15773804,625,USA,Male,39,5,1,1,0,99801,0
6587,15699515,643,Mexico,Male,33,7,2,1,1,40251,0
6588,15705313,707,USA,Female,33,2,1,1,1,83336,0
6589,15693817,539,Canada,Male,28,5,2,1,0,48382,0
6590,15673790,498,Mexico,Male,45,7,2,0,1,165990,0
6591,15674868,696,Canada,Female,30,0,2,1,1,9003,0
6592,15692110,758,USA,Female,33,7,1,1,0,188156,0
6593,15645904,685,USA,Female,33,6,2,0,1,186785,0
6594,15581332,655,Mexico,Female,30,1,2,1,1,184260,0
6595,15808544,747,USA,Female,40,3,1,0,0,57818,1
6596,15734948,601,Canada,Male,24,7,2,0,0,144660,0
6597,15654531,477,USA,Male,22,5,2,0,0,163113,1
6598,15637774,558,USA,Male,32,5,1,0,0,136301,0
6599,15677141,586,Canada,Male,29,2,1,1,1,36177,0
6600,15739578,850,USA,Male,49,6,1,1,0,65769,1
6601,15697360,505,USA,Female,36,2,1,0,1,174123,1
6602,15655213,591,Mexico,Female,51,8,1,1,1,161305,1
6603,15580872,761,Mexico,Female,38,1,2,1,0,109395,0
6604,15683213,554,USA,Female,35,10,2,0,1,190155,0
6605,15801188,774,USA,Female,47,6,1,0,1,61451,0
6606,15645029,771,Canada,Female,33,5,2,1,0,8673,0
6607,15633181,792,USA,Male,31,6,2,0,1,125913,0
6608,15598259,673,Mexico,Female,41,9,1,1,0,151349,0
6609,15576000,765,USA,Male,40,6,1,1,1,67972,0
6610,15766047,748,USA,Female,41,2,1,1,1,71139,0
6611,15596339,422,USA,Male,54,3,1,0,1,86351,0
6612,15715199,568,Canada,Male,27,5,2,0,1,118648,0
6613,15615938,502,USA,Female,64,3,1,0,1,100995,0
6614,15679991,524,USA,Female,28,7,2,0,1,147101,0
6615,15626135,689,USA,Male,34,1,1,1,0,155496,0
6616,15792934,661,USA,Male,26,8,2,0,0,196876,0
6617,15744046,606,Canada,Male,33,8,2,1,1,63177,0
6618,15700826,678,Mexico,Female,54,1,2,0,1,105222,0
6619,15756301,636,Mexico,Female,29,3,1,0,1,131924,0
6620,15586517,647,USA,Male,32,5,1,1,1,23133,0
6621,15751297,732,USA,Male,36,5,2,1,0,161428,0
6622,15710365,646,USA,Male,50,0,2,1,0,181795,1
6623,15679307,559,USA,Female,43,1,1,0,1,86634,0
6624,15610753,581,USA,Male,28,3,1,1,1,29938,0
6625,15811036,565,USA,Male,46,7,1,0,1,140130,0
6626,15610912,657,Canada,Female,41,6,1,1,0,17537,0
6627,15619932,847,USA,Male,66,7,1,0,1,53157,0
6628,15746199,558,USA,Female,41,6,1,1,1,143585,1
6629,15584967,596,Canada,Male,57,6,2,1,1,72402,0
6630,15734365,579,USA,Male,39,5,2,0,1,39892,0
6631,15726960,741,USA,Female,36,3,2,1,1,89805,0
6632,15665177,613,USA,Male,44,3,2,0,1,136492,0
6633,15779915,694,Canada,Male,31,5,1,1,0,35593,0
6634,15729110,729,Canada,Female,42,7,2,1,0,58268,1
6635,15575399,480,USA,Female,42,1,2,1,0,101779,0
6636,15678374,666,USA,Female,59,5,2,1,1,185123,0
6637,15792679,575,USA,Male,24,2,2,1,1,119928,0
6638,15668767,850,USA,Male,36,3,2,1,0,195033,0
6639,15761886,740,USA,Male,36,4,1,1,1,86480,0
6640,15583076,588,Mexico,Male,41,6,2,1,0,198767,0
6641,15815615,681,USA,Male,36,5,1,1,1,185144,0
6642,15591942,611,Canada,Female,33,7,2,1,1,3730,0
6643,15724924,589,USA,Female,37,6,1,0,1,18989,0
6644,15762123,717,Canada,Female,34,1,2,1,0,119314,0
6645,15567893,556,Mexico,Male,33,3,2,1,0,62628,0
6646,15648989,850,USA,Male,37,4,1,1,0,197267,0
6647,15662021,685,Canada,Female,42,2,2,0,0,199992,0
6648,15691627,713,USA,Female,37,8,1,1,1,16403,0
6649,15731751,437,USA,Female,26,1,1,0,1,78855,0
6650,15635277,605,Canada,Male,47,7,1,1,0,189310,0
6651,15655252,758,Mexico,Male,41,10,1,1,1,78088,0
6652,15803941,600,USA,Male,46,10,1,0,0,19842,0
6653,15714380,827,USA,Male,38,5,2,0,0,103305,0
6654,15666559,608,Mexico,Male,23,8,2,1,1,116124,0
6655,15799998,608,USA,Female,30,8,1,0,0,142730,0
6656,15703763,554,USA,Male,44,7,1,1,1,58077,0
6657,15795640,683,Mexico,Female,35,1,2,0,0,186124,0
6658,15780056,660,Canada,Male,33,4,1,1,0,29664,0
6659,15777873,628,USA,Female,31,5,1,0,0,147963,1
6660,15584749,668,Mexico,Male,39,4,1,1,0,38466,0
6661,15765258,776,USA,Female,29,5,2,1,1,143301,0
6662,15623346,820,USA,Male,36,4,2,1,0,31423,0
6663,15614054,665,USA,Male,36,1,2,0,1,121506,0
6664,15766185,850,Mexico,Male,31,4,1,1,1,89875,0
6665,15667632,703,USA,Female,42,7,2,0,1,72501,0
6666,15599024,506,Canada,Male,32,8,2,0,1,182693,0
6667,15798709,588,Canada,Male,32,3,1,0,1,4994,0
6668,15741921,622,Canada,Female,26,8,2,1,1,124965,0
6669,15793671,606,USA,Male,34,5,1,1,0,161971,0
6670,15797900,517,USA,Male,56,9,1,0,0,39488,1
6671,15667932,758,Canada,Female,43,10,2,1,1,55313,0
6672,15795933,677,USA,Female,49,3,2,1,1,187812,0
6673,15660403,827,Canada,Female,35,0,2,0,1,184514,0
6674,15736299,729,USA,Female,36,8,1,0,0,121311,0
6675,15759034,654,USA,Male,36,2,1,1,0,12873,0
6676,15724663,654,Canada,Female,36,5,2,0,0,157238,0
6677,15594556,619,Canada,Male,52,8,2,1,1,123242,0
6678,15737169,642,Canada,Male,26,8,1,1,1,184400,0
6679,15632472,472,Canada,Female,32,1,1,0,1,57323,0
6680,15722813,470,Canada,Male,30,4,1,1,0,68294,0
6681,15588450,633,USA,Female,60,8,1,1,1,10288,0
6682,15736717,602,USA,Male,31,7,1,1,1,179446,0
6683,15680683,640,Canada,Male,29,5,2,1,0,141454,0
6684,15710316,454,Canada,Female,48,5,1,1,1,93152,0
6685,15746333,562,USA,Female,57,3,3,1,0,6555,1
6686,15606861,636,USA,Male,34,8,2,1,0,38570,0
6687,15641285,621,Canada,Male,50,3,1,0,1,131048,0
6688,15662908,795,Mexico,Male,38,7,2,1,1,127069,0
6689,15814267,550,USA,Male,22,6,1,1,1,51722,0
6690,15614923,630,Canada,Male,41,7,1,0,1,46157,0
6691,15579223,573,Mexico,Male,30,8,1,1,0,192951,0
6692,15651389,561,Canada,Male,24,8,1,0,1,180932,0
6693,15677087,662,USA,Female,39,5,1,0,0,19597,0
6694,15665784,637,USA,Male,27,9,1,1,0,46787,0
6695,15576706,651,Mexico,Male,37,9,1,0,1,175821,0
6696,15615473,646,USA,Female,33,2,2,0,0,198208,0
6697,15587299,567,USA,Female,48,3,1,1,0,55362,0
6698,15655389,638,USA,Male,41,1,1,1,1,47675,0
6699,15784491,725,USA,Female,31,6,1,0,0,61326,0
6700,15809999,709,USA,Female,41,3,2,1,0,71673,0
6701,15681115,787,Canada,Male,39,10,1,1,1,101168,0
6702,15629390,653,USA,Male,37,7,1,1,0,144881,0
6703,15792668,661,Mexico,Male,37,7,2,1,0,115038,1
6704,15583863,681,Mexico,Male,49,8,1,0,0,187281,1
6705,15681878,436,Mexico,Male,45,3,2,1,1,183540,1
6706,15782875,663,USA,Male,33,5,2,1,1,28532,0
6707,15732235,662,USA,Male,64,0,1,0,1,42730,0
6708,15735909,607,Mexico,Female,39,8,1,1,0,104722,1
6709,15653448,754,USA,Male,34,7,2,1,1,65220,0
6710,15587647,850,Mexico,Female,66,0,1,0,1,118930,1
6711,15701037,578,USA,Male,39,2,2,1,0,70564,0
6712,15727499,666,Mexico,Female,36,3,2,0,0,139435,0
6713,15724838,599,USA,Female,43,4,1,1,0,170347,0
6714,15666711,586,USA,Female,46,0,3,0,1,131554,1
6715,15588933,825,USA,Female,36,3,1,1,1,138345,0
6716,15763111,808,Canada,Female,67,10,1,0,1,169894,0
6717,15805676,515,Canada,Male,29,4,2,1,0,9771,0
6718,15586674,663,Canada,Female,58,5,1,0,1,74177,1
6719,15744553,444,USA,Male,34,2,1,1,0,112668,0
6720,15776629,650,USA,Female,39,4,2,0,0,186276,0
6721,15647207,609,USA,Male,26,7,2,1,0,98464,0
6722,15715638,824,Mexico,Male,77,3,2,0,1,2746,0
6723,15750602,662,USA,Male,29,5,1,1,0,10928,0
6724,15766810,699,Mexico,Female,51,2,2,0,1,91346,0
6725,15756625,752,USA,Female,41,8,2,1,0,139844,1
6726,15639552,603,Mexico,Female,40,8,1,0,0,105053,0
6727,15633213,628,Canada,Male,50,8,1,0,0,144367,1
6728,15610416,745,USA,Female,36,9,1,1,0,19605,1
6729,15715208,804,Mexico,Female,33,10,1,1,1,80484,0
6730,15619608,454,Mexico,Female,50,10,1,1,0,154344,1
6731,15628697,631,Canada,Male,46,9,1,0,1,93503,0
6732,15643826,503,USA,Male,32,4,2,1,1,153037,0
6733,15718588,548,USA,Female,37,9,2,0,0,98030,0
6734,15709741,668,USA,Male,28,4,1,1,0,193019,0
6735,15723318,619,USA,Female,55,0,3,0,0,60811,1
6736,15717328,842,USA,Female,37,4,2,1,0,87071,1
6737,15771299,707,USA,Female,57,1,1,1,1,164064,1
6738,15706223,715,Canada,Male,38,2,2,1,1,4555,0
6739,15612358,573,Mexico,Male,35,9,2,1,1,119925,0
6740,15769191,509,USA,Male,55,8,2,1,1,170360,0
6741,15618816,670,Mexico,Female,40,2,1,0,1,69850,0
6742,15730810,613,Canada,Male,44,9,1,1,1,47299,0
6743,15783463,678,USA,Female,26,1,2,1,0,45444,0
6744,15616213,555,Mexico,Female,51,9,1,1,0,198715,1
6745,15611287,777,USA,Female,30,4,2,0,1,115612,0
6746,15786454,552,Canada,Male,55,3,1,1,1,40334,0
6747,15768682,640,Canada,Male,39,3,1,1,1,105997,0
6748,15766172,541,USA,Male,34,3,1,1,0,134851,0
6749,15637646,756,USA,Male,31,10,1,0,0,61667,0
6750,15653404,684,Canada,Female,24,9,1,0,1,196574,0
6751,15690546,618,USA,Female,42,2,4,0,0,111097,1
6752,15735636,604,USA,Female,53,2,1,1,1,48202,1
6753,15605424,624,Canada,Male,38,7,1,1,0,135097,0
6754,15568449,661,Canada,Male,38,7,1,1,1,15651,0
6755,15688085,627,Canada,Female,28,3,1,0,1,34097,0
6756,15683483,812,Canada,Male,38,3,2,1,1,174823,0
6757,15659567,473,USA,Female,39,9,2,1,1,85938,1
6758,15766667,717,Canada,Male,36,2,2,0,1,49186,0
6759,15624975,693,Canada,Male,28,1,1,0,1,77742,0
6760,15660878,705,USA,Male,92,1,2,1,1,34437,0
6761,15586557,661,USA,Male,41,5,1,0,1,88280,0
6762,15746183,573,USA,Female,27,4,2,1,1,157550,0
6763,15631457,639,USA,Male,37,5,1,0,1,173387,0
6764,15754053,718,USA,Female,67,7,3,1,1,82782,0
6765,15645839,570,USA,Male,37,6,1,1,1,187759,0
6766,15689955,461,USA,Female,40,7,2,1,0,176548,0
6767,15593510,638,Mexico,Female,33,5,1,1,1,56585,1
6768,15654964,608,Canada,Male,48,7,1,1,0,125763,0
6769,15594039,599,Canada,Male,42,6,2,1,0,113868,0
6770,15625929,762,USA,Female,44,7,1,0,0,24780,0
6771,15815295,662,USA,Female,38,2,1,1,0,120259,0
6772,15621818,747,Mexico,Male,29,7,1,1,1,175398,0
6773,15652700,539,USA,Male,39,6,2,1,1,86767,0
6774,15636860,625,USA,Male,43,4,1,1,0,71217,0
6775,15569432,656,USA,Female,48,9,2,1,1,85241,1
6776,15751455,469,USA,Female,48,5,1,1,0,160530,1
6777,15800583,621,Canada,Female,43,8,1,0,0,102807,0
6778,15770214,754,USA,Female,27,7,2,1,0,144135,0
6779,15613463,679,Mexico,Female,50,6,2,1,1,184018,0
6780,15587066,535,USA,Male,38,2,1,0,0,195897,1
6781,15693752,487,USA,Male,37,2,2,1,1,126723,0
6782,15714874,850,USA,Female,42,3,2,1,1,176883,0
6783,15657809,585,USA,Male,55,10,3,1,1,122961,1
6784,15651955,603,USA,Male,31,4,2,0,1,9607,0
6785,15570912,728,Mexico,Female,32,9,2,1,1,152643,0
6786,15640266,621,Canada,Male,41,5,1,1,1,95551,0
6787,15652069,833,USA,Male,30,1,2,1,0,141861,0
6788,15596074,502,USA,Male,37,10,1,1,1,76643,0
6789,15800268,825,Mexico,Male,37,6,1,0,1,52301,0
6790,15809847,668,USA,Male,46,0,2,0,0,29388,0
6791,15599074,487,Canada,Female,40,6,1,0,1,193408,0
6792,15599591,600,Mexico,Female,39,7,2,1,0,58632,0
6793,15776096,606,Canada,Male,34,3,1,0,1,191076,0
6794,15611669,623,Mexico,Male,50,7,1,0,1,646,1
6795,15694098,575,USA,Female,54,9,1,1,1,144391,0
6796,15713347,577,Canada,Male,48,6,1,1,0,193580,0
6797,15713094,651,USA,Female,25,8,2,1,1,126761,0
6798,15811978,693,Mexico,Male,46,2,1,1,1,62368,0
6799,15799925,800,USA,Male,60,6,2,1,1,131718,0
6800,15692575,760,USA,Male,38,6,1,1,0,91099,1
6801,15743149,711,USA,Female,35,8,1,1,1,67508,0
6802,15776947,637,Canada,Male,43,8,1,1,0,12157,1
6803,15700656,662,USA,Male,32,9,2,0,0,65089,0
6804,15594515,568,USA,Female,44,7,2,0,0,62371,1
6805,15787884,692,USA,Female,30,7,2,1,1,18826,0
6806,15577988,614,USA,Female,35,1,2,1,1,3343,0
6807,15795586,478,USA,Male,35,1,1,1,0,178626,0
6808,15677739,562,USA,Male,36,6,2,1,0,32845,0
6809,15720134,709,Mexico,Male,30,9,2,1,1,134733,0
6810,15688868,684,USA,Female,26,5,1,0,0,106096,0
6811,15642996,546,Mexico,Female,42,9,2,1,0,57380,0
6812,15771222,779,USA,Female,42,5,2,0,0,25952,0
6813,15605059,576,Mexico,Male,63,3,1,1,0,69414,1
6814,15568088,481,Mexico,Male,44,3,1,1,0,96124,0
6815,15665943,445,USA,Male,25,6,2,1,0,119426,0
6816,15795571,606,Canada,Male,36,0,1,0,1,120138,0
6817,15662243,559,USA,Male,50,5,1,0,0,150549,1
6818,15593128,608,USA,Female,56,10,2,1,0,142492,1
